No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
1647,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100286,임준서,S4(대리),거제,전략기획팀,559,521,500,518,550,0,0,2647,2647,299,0,186,300
1648,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100287,오윤서,S3(사원),거제,R&D 1팀,495,524,489,518,505,0,0,2531,2531,260,0,215,300
1649,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100288,정수아,S4(대리),구미,경영지원팀,558,518,553,549,544,0,0,2722,2722,261,0,288,300
1650,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100289,오민준,S4(대리),판교,전략기획팀,505,522,549,541,570,0,0,2686,2686,202,0,169,300
1651,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100290,윤동현,S4(대리),서울2,경영지원팀,557,496,526,526,505,0,0,2609,2609,185,0,351,300
1652,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100291,최하람,전문연구원,거제,구매팀,486,518,509,542,507,0,0,2561,2561,310,0,269,300
1653,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100292,박우진,S5(과장),거제,소나개발팀,536,548,574,517,523,0,0,2697,2697,284,0,106,300
1654,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100293,김서연,S6(차장),구미,해양SW1팀,502,503,572,506,554,0,0,2638,2638,254,0,280,300
1655,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),00100294,권채원,S3(사원),구미,해양SW2팀,500,521,485,503,535,0,0,2544,2544,198,0,270,300
1656,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100295,장소율,S7(부장),구미,Smart Vessel사업팀,481,475,475,479,488,0,0,2398,2398,270,0,72,300
1657,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100296,서지민,S5(과장),거제,전략기획팀,511,508,511,512,556,0,0,2598,2598,187,0,176,300
1658,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100297,서시우,S5(과장),판교,해양SW2팀,504,472,464,459,489,151,0,2540,2389,246,0,316,300
1659,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100298,전도윤,책임연구원,서울2,소나개발팀,494,512,494,519,478,0,0,2497,2497,279,0,92,300
1660,재량 근로시간제,202606,4주차(06월 22일~06월 28일),00100299,한서윤,S5(과장),판교,소나개발팀,522,519,496,520,535,167,0,2760,2593,284,0,89,300
1661,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100300,송하은,전문연구원,판교,전략기획팀,565,553,519,550,518,0,0,2704,2704,181,0,226,300
1662,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100301,신민준,S4(대리),서울2,해양SW1팀,565,537,524,572,511,0,0,2709,2709,182,0,204,300
1663,재량 근로시간제,202606,4주차(06월 22일~06월 28일),00100302,배서연,S4(대리),구미,R&D 1팀,499,464,498,497,489,0,0,2447,2447,307,0,223,300
1664,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100303,홍도윤,S4(대리),서울2,구매팀,512,535,460,475,507,0,0,2489,2489,288,0,243,300
1665,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100304,배수아,전문연구원,구미,소나개발팀,539,493,550,526,541,0,0,2650,2650,255,0,105,300
1666,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100305,신채원,S6(차장),거제,소나개발팀,520,524,490,500,491,0,0,2525,2525,266,0,120,300
1667,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100306,이수아,책임연구원,구미,기구설계팀,546,547,547,553,570,0,0,2762,2762,204,0,82,300
1668,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100307,정현우,S3(사원),거제,전략기획팀,510,481,531,505,530,0,0,2557,2557,239,0,177,300
1669,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100308,송현우,책임연구원,구미,전략기획팀,466,512,556,521,506,0,0,2561,2561,229,0,116,300
1670,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100309,송가은,전문연구원,판교,전략기획팀,518,575,538,496,494,0,0,2621,2621,180,0,144,300
1671,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100310,김채원,S5(과장),구미,R&D 1팀,475,509,480,476,514,0,0,2454,2454,306,0,230,300
1672,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100311,김성민,S4(대리),거제,해양SW2팀,471,475,457,486,494,0,0,2383,2383,308,0,292,300
1673,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100312,조현우,S3(사원),구미,해양SW2팀,489,476,435,495,440,0,0,2335,2335,307,0,164,300
1674,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100313,권하은,S3(사원),구미,소나개발팀,487,509,498,512,501,0,0,2508,2508,255,0,203,300
1675,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100314,배하윤,S5(과장),구미,경영지원팀,589,562,603,533,566,0,0,2853,2853,306,0,305,300
1676,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100315,장재현,S5(과장),구미,품질팀,490,530,515,509,529,0,0,2573,2573,234,0,136,300
1677,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100316,구지민,S7(부장),구미,경영지원팀,527,538,517,541,535,0,0,2656,2656,298,0,307,300
1678,재량 근로시간제,202606,4주차(06월 22일~06월 28일),00100317,황은서,S5(과장),구미,Smart Vessel사업팀,556,484,504,484,552,0,0,2581,2581,302,0,121,300
1679,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100318,전소율,선임연구원,구미,전략기획팀,524,508,527,553,531,0,0,2642,2642,223,0,151,300
1680,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100319,오은서,S4(대리),판교,경영지원팀,483,546,527,527,515,0,0,2598,2598,309,0,321,300
1681,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100320,황태윤,S5(과장),구미,전략기획팀,500,501,545,523,529,0,0,2597,2597,232,0,226,300
1682,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100321,서우진,S5(과장),거제,해양SW1팀,557,518,523,565,556,0,0,2719,2719,242,0,252,300
1683,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100322,한다은,S3(사원),구미,품질팀,517,521,517,505,529,0,0,2589,2589,233,0,196,300
1684,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100323,임나윤,선임연구원,구미,소나개발팀,504,488,502,473,508,182,0,2657,2475,265,0,194,300
1685,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100324,서다인,S5(과장),거제,구매팀,505,497,482,520,504,0,68,2576,2508,251,0,317,300
1686,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100325,박우진,S4(대리),거제,전략기획팀,508,571,484,516,579,0,0,2657,2657,207,0,112,300
1687,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100326,정준서,S3(사원),거제,품질팀,512,487,535,541,554,0,0,2629,2629,196,0,151,300
1688,재량 근로시간제,202606,4주차(06월 22일~06월 28일),00100327,류윤서,선임연구원,거제,경영지원팀,535,550,522,555,507,0,0,2668,2668,284,0,354,300
1689,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100328,임예린,S7(부장),구미,Smart Vessel사업팀,491,498,528,505,533,0,0,2555,2555,194,0,226,300
1690,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100329,신시우,S3(사원),판교,기구설계팀,544,514,526,553,602,0,0,2738,2738,226,0,211,300
1691,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),00100330,이재현,S5(과장),구미,R&D 1팀,506,512,486,462,458,0,0,2425,2425,221,0,182,300
1692,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100331,구민준,S4(대리),판교,소나개발팀,497,525,538,487,509,0,0,2556,2556,189,0,75,300
1693,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100332,조예린,책임연구원,판교,구매팀,476,491,491,550,517,0,0,2525,2525,199,0,220,300
1694,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100333,안하윤,S5(과장),거제,R&D 1팀,505,491,444,484,494,180,0,2598,2418,214,0,302,300
1695,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100334,안재현,S6(차장),거제,구매팀,489,473,456,474,500,0,0,2393,2393,311,0,160,300
1696,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100335,전서윤,S3(사원),구미,Smart Vessel사업팀,518,518,512,505,457,0,0,2510,2510,251,0,166,300
1697,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100336,정채원,전문연구원,거제,소나개발팀,556,497,519,509,507,0,0,2588,2588,193,0,139,300
1698,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),00100337,류지훈,S4(대리),구미,해양SW1팀,547,515,565,527,542,0,0,2695,2695,250,0,182,300
1699,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100338,서도윤,S4(대리),거제,경영지원팀,524,544,512,505,539,0,0,2624,2624,225,0,348,300
1700,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),00100339,류예린,S5(과장),구미,전략기획팀,529,530,544,514,520,228,0,2864,2636,211,0,199,300
1701,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100000,송소율,상무,거제,소나개발팀,533,551,506,495,502,0,0,2587,2587,184,0,150,300
1702,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100001,류준서,부사장,거제,기구설계팀,580,504,554,505,475,0,0,2617,2617,260,0,127,300
1703,근태예외자,202607,1주차(06월 29일~07월 05일),00100002,조하람,전무,거제,Smart Vessel사업팀,485,451,445,537,476,0,0,2394,2394,217,0,80,300
1704,근태예외자,202607,1주차(06월 29일~07월 05일),00100003,권가은,부사장,거제,R&D 1팀,415,433,500,438,480,0,0,2267,2267,247,0,258,300
1705,근태예외자,202607,1주차(06월 29일~07월 05일),00100004,류나윤,전무,판교,해양SW2팀,467,575,521,461,484,0,0,2509,2509,199,0,185,300
1706,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100005,박소율,부사장,판교,경영지원팀,517,506,505,513,566,0,0,2606,2606,301,0,198,300
1707,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100006,신도윤,부사장,구미,구매팀,466,536,502,490,512,77,0,2582,2505,200,0,199,300
1708,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100007,한윤서,부사장,판교,Smart Vessel사업팀,506,513,474,517,472,0,0,2482,2482,185,0,184,300
1709,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100008,박수아,부사장,거제,품질팀,485,503,500,519,542,0,0,2549,2549,185,0,157,300
1710,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100009,배승우,전무,구미,Smart Vessel사업팀,495,521,535,448,520,0,0,2519,2519,301,0,126,300
1711,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00100010,오시우,S4(대리),판교,구매팀,469,461,437,480,490,0,0,2337,2337,248,0,222,300
1712,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100011,윤은서,S6(차장),구미,경영지원팀,532,506,488,550,569,0,0,2645,2645,224,0,217,300
1713,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100012,정서윤,S5(과장),구미,경영지원팀,42,4,22,17,38,463,460,1046,123,203,0,96,300
1714,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100013,서우진,수석연구원,판교,기구설계팀,722,694,650,689,674,0,0,3428,3428,249,308,189,300
1715,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100014,류예린,S3(사원),구미,해양SW1팀,674,661,670,638,693,0,0,3335,3335,238,215,196,300
1716,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100015,정하은,S4(대리),거제,해양SW1팀,613,658,667,679,639,0,0,3256,3256,240,136,231,300
1717,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100016,홍은서,수석연구원,구미,R&D 1팀,461,487,462,500,508,0,0,2418,2418,306,0,129,300
1718,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100017,최민준,S3(사원),거제,해양SW2팀,560,590,589,605,575,0,127,3047,2920,267,0,309,300
1719,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100018,조태윤,S3(사원),서울2,Smart Vessel사업팀,634,568,640,620,599,0,0,3061,3061,292,0,125,300
1720,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100019,황다인,S6(차장),거제,품질팀,633,682,589,646,649,0,0,3198,3198,214,78,192,300
1721,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100020,황시우,S5(과장),구미,Smart Vessel사업팀,512,527,523,504,507,0,0,2573,2573,267,0,151,300
1722,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00100021,송서연,S5(과장),서울2,전략기획팀,470,535,454,476,487,0,0,2422,2422,217,0,178,300
1723,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100022,장가은,S7(부장),서울2,기구설계팀,548,543,565,508,480,0,0,2645,2645,196,0,129,300
1724,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100023,한우진,수석연구원,판교,품질팀,515,510,509,536,485,0,0,2555,2555,231,0,240,300
1725,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100024,윤준서,S6(차장),판교,해양SW2팀,523,508,465,485,482,0,0,2462,2462,268,0,371,300
1726,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100025,황건우,S5(과장),판교,품질팀,532,518,572,541,556,0,0,2718,2718,209,0,239,300
1727,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100026,오가은,S3(사원),서울2,전략기획팀,538,489,539,558,532,0,0,2656,2656,193,0,246,300
1728,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100027,전민준,S3(사원),구미,Smart Vessel사업팀,461,448,526,509,454,0,0,2398,2398,248,0,72,300
1729,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100028,서준서,S5(과장),판교,품질팀,506,493,490,529,475,218,0,2711,2492,210,0,138,300
1730,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100029,서다인,S5(과장),거제,해양SW1팀,575,566,574,553,554,0,0,2823,2823,184,0,202,300
1731,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100030,정다인,S5(과장),판교,Smart Vessel사업팀,482,503,462,497,473,0,0,2417,2417,293,0,106,300
1732,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100031,오하윤,전문연구원,거제,해양SW1팀,540,543,546,578,529,0,0,2735,2735,191,0,159,300
1733,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100032,최지민,S5(과장),구미,해양SW1팀,533,563,580,541,546,0,0,2762,2762,274,0,172,300
1734,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100033,임채원,S5(과장),판교,해양SW2팀,499,464,424,470,487,0,0,2343,2343,292,0,285,300
1735,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100034,오다인,S7(부장),구미,품질팀,508,542,497,506,454,0,0,2508,2508,239,0,101,300
1736,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100035,송하윤,S6(차장),거제,R&D 1팀,466,521,514,446,452,0,0,2399,2399,265,0,154,300
1737,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100036,정예린,S5(과장),판교,소나개발팀,554,561,495,481,548,0,0,2639,2639,225,0,154,300
1738,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100037,안予진,S3(사원),판교,전략기획팀,533,530,543,556,534,0,0,2696,2696,197,0,179,300
1739,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100038,이재현,전문연구원,판교,Smart Vessel사업팀,527,494,448,469,464,0,0,2401,2401,277,0,96,300
1740,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100039,한준서,S5(과장),구미,R&D 1팀,480,492,504,505,492,0,0,2473,2473,235,0,125,300
1741,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100040,윤건우,S7(부장),거제,경영지원팀,527,553,551,528,577,0,0,2736,2736,257,0,254,300
1742,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100041,권동현,책임연구원,판교,해양SW2팀,463,497,502,428,472,0,0,2363,2363,254,0,185,300
1743,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100042,최하윤,S3(사원),거제,해양SW2팀,460,514,464,475,468,117,0,2498,2381,245,0,209,300
1744,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100043,윤재현,책임연구원,구미,품질팀,520,536,521,488,524,0,0,2589,2589,216,0,227,300
