No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
1177,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200168,임태윤,S6(차장),구미,구매팀,649,581,724,380,418,163,116,3032,2753,283,0,135,300
1178,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200169,윤예린,S7(부장),판교,품질팀,585,590,266,543,429,0,92,2505,2413,186,0,19,300
1179,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200170,임시우,S5(과장),판교,소나개발팀,390,430,491,365,724,0,0,2401,2401,263,0,136,300
1180,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200171,홍시온,전문연구원,구미,전략기획팀,727,717,589,494,323,0,0,2850,2850,223,0,152,300
1181,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200172,전윤서,S7(부장),구미,전략기획팀,415,814,629,425,496,147,0,2926,2779,218,0,58,300
1182,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200173,안현우,S6(차장),구미,구매팀,475,728,665,482,483,0,0,2834,2834,241,0,113,300
1183,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200174,서우진,전문연구원,거제,전략기획팀,619,458,611,500,305,216,0,2708,2492,246,0,99,300
1184,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200175,윤태윤,S3(사원),거제,R&D 1팀,694,497,478,619,410,300,0,2998,2698,284,0,24,300
1185,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200176,강시온,S4(대리),구미,소나개발팀,294,328,594,694,641,80,0,2630,2550,250,0,157,300
1186,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200177,신준서,S6(차장),서울2,경영지원팀,460,409,468,761,713,0,0,2811,2811,209,0,102,300
1187,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200178,최다은,S4(대리),구미,R&D 1팀,530,502,584,785,434,280,0,3115,2835,301,0,135,300
1188,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200179,홍재현,S5(과장),거제,경영지원팀,378,698,401,822,505,281,0,3085,2804,254,0,157,300
1189,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200180,최지훈,S5(과장),구미,품질팀,693,449,572,473,657,0,0,2845,2845,247,0,72,300
1190,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200181,최재현,S7(부장),거제,해양SW1팀,545,637,644,624,644,0,0,3095,3095,301,0,143,300
1191,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200182,황윤서,전문연구원,판교,해양SW2팀,607,727,500,436,821,0,0,3092,3092,217,0,67,300
1192,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200183,정승우,S6(차장),구미,Smart Vessel사업팀,439,483,629,605,479,0,0,2636,2636,254,0,126,300
1193,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200184,신지민,S5(과장),서울2,Smart Vessel사업팀,550,642,586,530,713,77,0,3098,3022,304,0,93,300
1194,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200185,권시온,S3(사원),거제,경영지원팀,551,751,618,596,590,0,0,3107,3107,266,0,116,300
1195,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200186,이민재,S3(사원),구미,경영지원팀,509,412,313,596,583,0,0,2413,2413,197,0,20,300
1196,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200187,안채원,S3(사원),구미,Smart Vessel사업팀,565,742,504,475,662,0,150,3097,2947,191,0,44,300
1197,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200188,정나윤,S5(과장),서울2,품질팀,708,647,548,358,550,214,0,3025,2811,288,0,113,300
1198,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200189,오지훈,S4(대리),판교,구매팀,259,588,561,445,548,0,0,2401,2401,197,0,94,300
1199,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200190,한서윤,S5(과장),거제,Smart Vessel사업팀,700,587,624,330,777,0,0,3018,3018,308,0,30,300
1200,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200191,강민재,수석연구원,구미,전략기획팀,742,506,523,840,428,0,61,3100,3038,268,0,39,300
1201,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200192,권현우,S4(대리),거제,R&D 1팀,418,663,720,434,457,0,174,2866,2692,250,0,90,300
1202,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200193,강성민,S5(과장),구미,기구설계팀,305,671,319,377,786,0,0,2458,2458,182,0,110,300
1203,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200194,최채원,전문연구원,서울2,기구설계팀,382,336,704,558,866,0,0,2846,2846,297,0,121,300
1204,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200195,구동현,S3(사원),거제,해양SW2팀,454,933,698,556,458,0,0,3099,3099,234,0,138,300
1205,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200196,홍서윤,S7(부장),거제,Smart Vessel사업팀,584,464,695,746,605,0,0,3095,3095,210,0,155,300
1206,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200197,오서윤,S6(차장),구미,전략기획팀,740,344,553,621,862,0,0,3120,3120,224,0,23,300
1207,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200198,오민준,S7(부장),거제,경영지원팀,611,300,682,616,654,0,0,2863,2863,308,0,159,300
1208,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200199,황민준,S7(부장),판교,구매팀,712,391,615,578,458,0,54,2808,2754,281,0,44,300
1209,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200200,구현우,S4(대리),구미,경영지원팀,437,376,636,646,645,0,0,2740,2740,205,0,30,300
1210,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200201,한서윤,S5(과장),판교,R&D 1팀,364,514,495,724,541,256,0,2894,2639,186,0,75,300
1211,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200202,김다은,S4(대리),서울2,기구설계팀,331,478,508,557,598,0,0,2472,2472,259,0,76,300
1212,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200203,구가은,S4(대리),구미,Smart Vessel사업팀,679,400,748,637,383,217,0,3064,2848,286,0,119,300
1213,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200204,배하은,책임연구원,거제,전략기획팀,530,474,590,553,698,0,0,2845,2845,230,0,19,300
1214,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200205,최지훈,S4(대리),판교,Smart Vessel사업팀,631,406,512,665,582,172,0,2967,2795,185,0,52,300
1215,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200206,이지민,수석연구원,서울2,Smart Vessel사업팀,529,696,600,583,401,103,174,3085,2808,301,0,112,300
1216,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200207,신가은,S5(과장),판교,R&D 1팀,581,347,368,758,812,0,55,2922,2867,217,0,70,300
1217,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200208,신나윤,S5(과장),구미,경영지원팀,407,370,832,361,607,0,0,2578,2578,261,0,73,300
1218,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200209,구하은,S3(사원),구미,R&D 1팀,685,632,872,446,389,0,0,3025,3025,248,0,68,300
1219,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200210,권하윤,S3(사원),거제,전략기획팀,304,496,391,571,479,0,190,2431,2240,294,0,92,300
1220,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200211,정서윤,전문연구원,판교,기구설계팀,689,669,440,676,566,0,0,3040,3040,205,0,68,300
1221,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200212,조동현,S3(사원),거제,경영지원팀,587,662,320,574,489,0,148,2781,2633,300,0,71,300
1222,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200213,조다인,S3(사원),구미,기구설계팀,653,565,282,598,709,0,167,2974,2807,180,0,167,300
1223,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200214,김가은,S5(과장),구미,품질팀,595,460,505,499,776,149,0,2984,2836,301,0,52,300
1224,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200215,조윤서,S6(차장),구미,Smart Vessel사업팀,277,650,467,649,619,0,0,2662,2662,213,0,162,300
1225,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200216,송지훈,S4(대리),거제,기구설계팀,397,548,620,671,784,0,0,3021,3021,243,0,155,300
1226,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200217,강하윤,S7(부장),거제,경영지원팀,265,666,626,499,476,0,0,2531,2531,215,0,143,300
1227,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200218,장하람,S3(사원),판교,기구설계팀,809,725,505,424,421,0,0,2884,2884,199,0,29,300
1228,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200219,황지훈,S4(대리),판교,해양SW2팀,434,815,400,394,742,267,0,3052,2785,230,0,47,300
1229,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200220,송하은,수석연구원,구미,전략기획팀,539,617,500,377,434,0,0,2467,2467,195,0,73,300
1230,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200221,장하람,선임연구원,판교,품질팀,487,455,376,597,728,0,51,2695,2644,309,0,139,300
1231,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200222,장다인,S6(차장),서울2,소나개발팀,774,450,671,604,511,0,0,3010,3010,235,0,137,300
1232,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200223,장민재,S5(과장),구미,Smart Vessel사업팀,340,538,712,604,479,223,0,2896,2672,268,0,48,300
1233,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200224,구하은,S3(사원),구미,품질팀,566,692,389,740,685,0,0,3073,3073,247,0,71,300
1234,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200225,조준서,책임연구원,판교,기구설계팀,593,856,507,367,577,102,0,3001,2899,259,0,75,300
1235,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200226,조서연,책임연구원,구미,소나개발팀,779,590,780,334,479,0,32,2993,2962,284,0,146,300
1236,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200227,안민재,S6(차장),구미,품질팀,733,464,352,630,296,0,97,2572,2474,212,0,74,300
1237,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200228,이성민,S7(부장),판교,R&D 1팀,780,328,559,670,367,215,0,2920,2704,229,0,83,300
1238,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200229,구서윤,전문연구원,판교,전략기획팀,546,551,350,446,514,0,0,2408,2408,203,0,155,300
1239,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200230,송건우,S3(사원),판교,품질팀,588,722,295,526,742,0,0,2873,2873,252,0,26,300
1240,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200231,송유진,S5(과장),구미,R&D 1팀,583,558,559,462,630,0,47,2839,2792,211,0,167,300
1241,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200232,홍도윤,S6(차장),거제,소나개발팀,341,662,628,682,723,0,0,3035,3035,302,0,110,300
1242,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200233,최건우,S5(과장),거제,경영지원팀,664,859,526,506,565,0,0,3121,3121,206,1,20,300
1243,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200234,장다은,S3(사원),구미,구매팀,418,712,510,457,416,0,0,2513,2513,214,0,56,300
1244,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200235,황성민,S5(과장),구미,소나개발팀,694,598,523,660,538,0,0,3013,3013,281,0,146,300
1245,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200236,강나윤,S3(사원),판교,해양SW1팀,488,433,455,864,764,0,0,3004,3004,247,0,41,300
1246,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200237,송서윤,S7(부장),거제,기구설계팀,580,449,506,820,764,0,0,3120,3120,253,0,62,300
1247,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200238,조시온,S4(대리),구미,구매팀,389,663,347,792,765,0,0,2956,2956,252,0,20,300
1248,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200239,한유진,S4(대리),서울2,품질팀,404,482,538,631,374,104,0,2534,2429,230,0,44,300
1249,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00200240,강우진,수석연구원,구미,기구설계팀,487,739,567,404,319,0,0,2515,2515,208,0,82,300
1250,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200241,권다인,S7(부장),서울2,해양SW2팀,596,720,401,535,605,0,0,2856,2856,285,0,124,300
1251,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200242,구유진,S3(사원),판교,기구설계팀,769,333,500,544,763,0,115,3024,2909,221,0,51,300
1252,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200243,한지훈,S6(차장),판교,기구설계팀,553,447,503,522,221,201,0,2447,2246,308,0,82,300
1253,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200244,신유진,S7(부장),거제,R&D 1팀,613,434,699,469,905,0,0,3120,3120,301,0,133,300
1254,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200245,안지민,S3(사원),구미,기구설계팀,745,625,523,356,610,0,0,2858,2858,294,0,111,300
1255,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200246,윤건우,S4(대리),판교,품질팀,692,425,847,503,653,0,0,3120,3120,292,0,89,300
1256,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200247,강수아,S6(차장),구미,기구설계팀,768,620,338,342,490,123,0,2681,2558,256,0,106,300
1257,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200248,구지훈,전문연구원,거제,기구설계팀,756,369,584,511,647,253,0,3120,2867,210,0,48,300
1258,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200249,서민준,S7(부장),구미,해양SW1팀,670,640,634,369,584,0,0,2897,2897,308,0,59,300
1259,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200250,송민준,S3(사원),거제,Smart Vessel사업팀,718,362,685,570,611,91,0,3037,2947,293,0,131,300
1260,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200251,구도윤,S7(부장),구미,소나개발팀,365,905,520,615,715,0,0,3120,3120,254,0,58,300
1261,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200252,이서연,S6(차장),구미,해양SW1팀,547,386,373,575,548,0,0,2429,2429,194,0,103,300
1262,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200253,조하윤,S6(차장),거제,Smart Vessel사업팀,583,569,488,602,608,191,0,3041,2851,285,0,164,300
1263,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200254,이준서,S5(과장),구미,해양SW2팀,725,484,371,520,477,0,0,2577,2577,255,0,118,300
1264,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200255,권재현,S3(사원),서울2,R&D 1팀,610,532,608,248,604,0,0,2602,2602,285,0,136,300
1265,모성보호대상자,202607,1주차(06월 29일~07월 05일),00200256,임은서,수석연구원,판교,구매팀,408,652,355,721,458,0,0,2594,2594,224,0,82,300
1266,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200257,김채원,S4(대리),구미,Smart Vessel사업팀,761,665,740,383,383,0,0,2933,2933,295,0,85,300
1267,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200258,김다은,S5(과장),구미,소나개발팀,717,415,656,505,656,0,0,2949,2949,236,0,146,300
1268,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200259,조승우,S3(사원),구미,소나개발팀,551,647,851,392,670,0,0,3112,3112,304,0,137,300
1269,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200260,오예린,선임연구원,거제,구매팀,730,777,460,430,633,0,0,3029,3029,208,0,166,300
1270,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00200261,정민재,전문연구원,서울2,해양SW2팀,354,557,505,889,571,147,0,3023,2876,271,0,33,300
1271,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200262,전승우,S5(과장),판교,R&D 1팀,557,674,622,424,709,133,0,3119,2986,190,0,143,300
1272,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00200263,류시우,S5(과장),판교,품질팀,428,795,607,406,522,0,203,2960,2757,211,0,109,300
1273,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00200264,조시온,S4(대리),구미,R&D 1팀,646,660,634,286,263,0,0,2490,2490,290,0,32,300
