순번,근무형태구분,연월,주차,사번,이름,직급,소속사업장,소속부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무_중식
816,일반,2026-07,7월 1주차,10156,서다은,과장,거제조선소,소나개발팀,9.4,8.9,9.5,8.9,9.6,0.0,0.0,46.3,46.3,4.2,0,2.0,1.0
817,일반,2026-07,7월 1주차,10157,박승우,대리,판교R&D센터,품질팀,7.2,8.4,8.9,8.3,8.4,0.0,0.0,41.2,41.2,4.4,0,3.3,1.0
818,일반,2026-07,7월 1주차,10158,황나윤,과장,거제조선소,Smart Vessel사업팀,9.4,8.6,8.7,9.4,9.2,0.0,0.0,45.3,45.3,4.5,0,1.6,1.0
819,일반,2026-07,7월 1주차,10159,류채원,과장,거제조선소,Smart Vessel사업팀,9.4,8.8,9.5,9.2,9.2,0.0,0.0,46.1,46.1,4.7,0,1.8,1.0
820,일반,2026-07,7월 1주차,10160,조태윤,사원,거제조선소,소나개발팀,10.7,9.1,8.6,9.9,9.8,0.0,0.0,48.1,48.1,4.6,0,1.9,1.0
821,일반,2026-07,7월 1주차,10161,정준서,대리,거제조선소,소나개발팀,8.6,9.2,10.3,10.4,9.5,0.0,0.0,48.0,48.0,4.9,0,2.1,1.0
822,탄력근무제,2026-07,7월 1주차,10162,이다은,과장,거제조선소,품질팀,8.0,7.9,8.0,8.4,8.3,0.0,0.0,40.6,40.6,3.9,0,3.9,1.0
823,일반,2026-07,7월 1주차,10163,신하윤,차장,판교R&D센터,구매팀,8.5,8.1,7.2,8.7,7.9,0.0,0.0,40.4,40.4,4.8,0,3.1,1.0
824,탄력근무제,2026-07,7월 1주차,10164,박다은,대리,판교R&D센터,경영지원팀,8.7,7.9,7.9,8.1,8.1,0.0,0.0,40.7,40.7,3.7,0,4.9,1.0
825,일반,2026-07,7월 1주차,10165,한소율,과장,거제조선소,Smart Vessel사업팀,9.3,9.8,9.2,9.0,8.9,0.0,0.0,46.2,46.2,4.1,0,1.3,1.0
826,일반,2026-07,7월 1주차,10166,오예린,대리,거제조선소,Smart Vessel사업팀,9.5,8.9,10.0,8.7,9.7,0.0,0.0,46.8,46.8,3.7,0,2.6,1.0
827,일반,2026-07,7월 1주차,10167,강나윤,차장,거제조선소,해양SW2팀,8.6,8.7,8.4,8.2,7.8,0.0,0.0,41.7,41.7,4.8,0,3.6,1.0
828,일반,2026-07,7월 1주차,10168,류우진,사원,거제조선소,경영지원팀,8.5,8.4,8.2,7.3,8.2,0.0,0.0,40.6,40.6,4.3,0,5.5,1.0
829,일반,2026-07,7월 1주차,10169,정우진,과장,성남사업장,품질팀,8.3,8.4,7.9,7.7,7.3,0.0,0.0,39.6,39.6,4.5,0,4.4,1.0
830,일반,2026-07,7월 1주차,10170,박하윤,대리,판교R&D센터,기구설계팀,8.9,9.4,9.0,7.5,8.7,0.0,0.0,43.5,43.5,4.6,0,3.1,1.0
831,탄력근무제,2026-07,7월 1주차,10171,박나윤,대리,거제조선소,기구설계팀,8.5,8.4,8.5,8.1,8.2,0.0,0.0,41.7,41.7,3.5,0,3.9,1.0
832,탄력근무제,2026-07,7월 1주차,10172,홍재현,과장,거제조선소,소나개발팀,9.3,9.6,10.2,8.9,9.5,0.0,0.0,47.5,47.5,4.7,0,2.7,1.0
833,탄력근무제,2026-07,7월 1주차,10173,한성민,사원,거제조선소,소나개발팀,9.5,9.2,9.9,8.9,8.5,0.0,0.0,46.0,46.0,3.9,0,2.1,1.0
834,일반,2026-07,7월 1주차,10174,전유진,사원,성남사업장,경영지원팀,8.8,8.0,7.5,7.5,8.4,1.6,0.0,41.8,40.2,4.2,0,4.9,1.0
835,일반,2026-07,7월 1주차,10175,홍동현,대리,판교R&D센터,품질팀,8.0,7.9,8.5,8.8,8.2,0.0,0.0,41.4,41.4,4.3,0,4.2,1.0
836,일반,2026-07,7월 1주차,10176,전서윤,과장,거제조선소,구매팀,7.8,8.1,8.1,8.2,8.0,1.5,2.4,44.1,40.2,4.4,0,4.5,1.0
837,일반,2026-07,7월 1주차,10177,서지훈,과장,거제조선소,품질팀,8.1,9.1,9.2,8.3,8.2,0.0,0.0,42.9,42.9,4.3,0,4.6,1.0
838,일반,2026-07,7월 1주차,10178,정윤서,대리,판교R&D센터,구매팀,8.3,9.1,7.9,8.5,7.9,0.0,0.0,41.7,41.7,4.4,0,4.4,1.0
839,일반,2026-07,7월 1주차,10179,오민준,부장,판교R&D센터,Smart Vessel사업팀,9.1,9.2,9.1,9.3,9.2,0.0,0.0,45.9,45.9,4.7,0,1.4,1.0
840,근태예외자,2026-07,7월 1주차,10180,정도윤,사원,거제조선소,경영지원팀,7.9,7.4,8.6,8.1,8.2,0.0,0.0,40.2,40.2,4.3,0,4.7,1.0
841,탄력근무제,2026-07,7월 1주차,10181,전지훈,대리,판교R&D센터,소나개발팀,9.1,9.6,9.5,10.3,8.8,0.0,0.0,47.3,47.3,5.0,0,1.8,1.0
842,일반,2026-07,7월 1주차,10182,오윤서,사원,판교R&D센터,해양SW1팀,9.0,9.7,9.4,9.6,10.2,0.0,0.0,47.9,47.9,4.7,0,3.8,1.0
843,일반,2026-07,7월 1주차,10183,황승우,과장,거제조선소,경영지원팀,8.3,7.3,8.7,8.5,8.4,0.0,0.0,41.2,41.2,4.7,0,4.4,1.0
844,일반,2026-07,7월 1주차,10184,서건우,부장,거제조선소,경영지원팀,7.5,8.5,8.3,8.0,7.0,0.0,0.0,39.3,39.3,3.7,0,5.9,1.0
845,일반,2026-07,7월 1주차,10185,황서윤,차장,성남사업장,해양SW1팀,9.5,9.4,9.1,9.5,8.3,0.0,0.0,45.8,45.8,4.9,0,3.1,1.0
846,일반,2026-07,7월 1주차,10186,장우진,과장,거제조선소,Smart Vessel사업팀,9.7,9.7,9.3,9.3,9.3,0.0,1.7,49.0,47.3,4.1,0,1.4,1.0
847,탄력근무제,2026-07,7월 1주차,10187,김다은,대리,판교R&D센터,해양SW2팀,9.2,9.2,8.5,8.6,9.1,0.0,0.0,44.6,44.6,4.0,0,4.0,1.0
848,일반,2026-07,7월 1주차,10188,최민재,사원,거제조선소,Smart Vessel사업팀,9.9,9.5,9.7,9.9,9.5,0.0,0.0,48.5,48.5,4.3,0,1.5,1.0
849,탄력근무제,2026-07,7월 1주차,10189,정태윤,사원,거제조선소,소나개발팀,10.1,8.9,9.8,9.9,10.2,0.0,0.0,48.9,48.9,4.4,0,2.7,1.0
850,일반,2026-07,7월 1주차,10190,정수아,사원,거제조선소,Smart Vessel사업팀,9.8,9.9,9.6,9.1,10.0,0.0,0.0,48.4,48.4,4.9,0,2.1,1.0
851,일반,2026-07,7월 1주차,10191,윤다은,대리,거제조선소,기구설계팀,8.5,7.9,9.4,8.2,8.4,0.0,0.0,42.4,42.4,4.8,0,3.6,1.0
852,일반,2026-07,7월 1주차,10192,안현우,사원,판교R&D센터,경영지원팀,8.0,8.2,7.6,7.7,7.8,0.0,0.0,39.3,39.3,4.9,0,4.1,1.0
853,일반,2026-07,7월 1주차,10193,박건우,대리,거제조선소,품질팀,9.6,9.2,9.0,8.3,8.5,0.0,0.0,44.6,44.6,4.7,0,2.9,1.0
854,일반,2026-07,7월 1주차,10194,홍준서,대리,거제조선소,소나개발팀,10.5,10.0,10.4,10.0,8.8,3.9,0.0,53.6,49.7,4.4,1.6,2.0,1.0
855,일반,2026-07,7월 1주차,10195,홍하은,사원,거제조선소,Smart Vessel사업팀,9.7,9.5,9.8,9.2,10.0,0.0,0.0,48.2,48.2,4.1,0,2.8,1.0
856,일반,2026-07,7월 1주차,10196,홍유진,대리,거제조선소,소나개발팀,9.9,9.2,9.7,10.6,10.0,0.0,0.0,49.4,49.4,4.6,0,2.6,1.0
857,탄력근무제,2026-07,7월 1주차,10197,박성민,부장,판교R&D센터,경영지원팀,8.4,7.9,8.2,7.9,8.9,0.0,0.0,41.3,41.3,4.7,0,5.7,1.0
858,탄력근무제,2026-07,7월 1주차,10198,한다인,대리,판교R&D센터,소나개발팀,9.7,9.5,8.7,8.5,9.2,0.0,0.0,45.6,45.6,5.0,0,2.1,1.0
859,일반,2026-07,7월 1주차,10199,조하윤,차장,거제조선소,경영지원팀,7.3,8.3,8.0,7.6,8.5,0.0,0.0,39.7,39.7,4.9,0,4.8,1.0
860,탄력근무제,2026-07,7월 1주차,10200,신승우,차장,거제조선소,품질팀,8.3,8.2,8.1,9.2,8.4,0.0,0.0,42.2,42.2,3.6,0,3.6,1.0
861,일반,2026-07,7월 1주차,10201,황예린,부장,성남사업장,품질팀,8.7,9.0,8.3,8.1,9.1,0.0,0.0,43.2,43.2,4.8,0,4.1,1.0
862,일반,2026-07,7월 1주차,10202,강수아,차장,거제조선소,구매팀,8.2,8.2,8.1,8.5,8.2,0.0,0.0,41.2,41.2,4.1,0,3.8,1.0
863,일반,2026-07,7월 1주차,10203,신유진,대리,거제조선소,기구설계팀,9.6,9.2,7.7,8.4,8.4,0.0,0.0,43.3,43.3,4.2,0,3.2,1.0
864,일반,2026-07,7월 1주차,10204,홍은서,사원,판교R&D센터,품질팀,8.8,9.1,9.5,8.5,8.4,0.0,0.0,44.3,44.3,4.3,0,3.5,1.0
865,일반,2026-07,7월 1주차,10205,강민준,과장,거제조선소,품질팀,8.0,8.8,8.4,9.3,9.5,4.0,0.0,48.0,44.0,4.3,0,4.0,1.0
866,일반,2026-07,7월 1주차,10206,홍예린,차장,거제조선소,소나개발팀,9.5,9.6,9.8,9.3,9.6,0.0,0.0,47.8,47.8,4.4,0,3.7,1.0
867,탄력근무제,2026-07,7월 1주차,10207,오우진,사원,판교R&D센터,해양SW1팀,9.2,9.2,9.0,9.5,9.9,0.0,0.0,46.8,46.8,4.8,0,3.1,1.0
868,일반,2026-07,7월 1주차,10208,최민준,대리,거제조선소,구매팀,8.5,8.7,8.3,8.8,8.5,0.0,0.0,42.8,42.8,4.4,0,3.8,1.0
869,일반,2026-07,7월 1주차,10209,권재현,대리,거제조선소,Smart Vessel사업팀,9.7,10.0,9.5,8.9,9.8,0.0,0.0,47.9,47.9,4.4,0,1.9,1.0
870,일반,2026-07,7월 1주차,10210,박우진,부장,거제조선소,경영지원팀,7.2,8.3,8.5,7.2,6.9,0.0,0.0,38.1,38.1,4.3,0,5.9,1.0
871,일반,2026-07,7월 1주차,10211,송수아,부장,판교R&D센터,품질팀,7.8,7.8,8.1,8.3,8.9,0.0,0.0,40.9,40.9,4.3,0,3.4,1.0
872,일반,2026-07,7월 1주차,10212,최재현,사원,판교R&D센터,해양SW1팀,8.8,9.5,9.9,9.7,9.1,0.0,0.0,47.0,47.0,3.8,0,2.5,1.0
873,일반,2026-07,7월 1주차,10213,송지훈,대리,판교R&D센터,품질팀,9.2,8.4,7.5,8.9,8.4,0.0,0.0,42.4,42.4,4.0,0,3.4,1.0
874,일반,2026-07,7월 1주차,10214,류도윤,대리,거제조선소,경영지원팀,7.9,7.9,8.6,7.9,8.7,0.0,0.0,41.0,41.0,3.9,0,5.4,1.0
875,일반,2026-07,7월 1주차,10215,송동현,사원,판교R&D센터,경영지원팀,7.8,7.5,7.5,7.6,8.0,0.0,0.0,38.4,38.4,3.7,0,5.0,1.0
876,일반,2026-07,7월 1주차,10216,임유진,사원,판교R&D센터,소나개발팀,9.6,9.7,9.2,9.7,9.9,0.0,0.0,48.1,48.1,4.6,0,3.5,1.0
877,일반,2026-07,7월 1주차,10217,홍수아,사원,판교R&D센터,기구설계팀,8.3,8.6,9.1,7.9,8.8,0.0,0.0,42.7,42.7,4.3,0,3.9,1.0
878,일반,2026-07,7월 1주차,10218,류지훈,과장,거제조선소,Smart Vessel사업팀,9.2,8.9,9.3,9.0,8.8,0.0,0.0,45.2,45.2,4.7,0,2.1,1.0
879,일반,2026-07,7월 1주차,10219,김도윤,부장,판교R&D센터,품질팀,8.0,8.0,8.1,8.0,9.1,0.0,0.0,41.2,41.2,4.6,0,4.1,1.0
880,일반,2026-07,7월 1주차,10220,홍민준,과장,판교R&D센터,해양SW2팀,8.4,9.0,8.3,8.9,8.2,0.0,0.0,42.8,42.8,4.3,0,3.0,1.0
881,탄력근무제,2026-07,7월 1주차,10221,서하윤,대리,거제조선소,기구설계팀,9.2,8.7,8.4,8.2,8.5,0.0,0.0,43.0,43.0,4.7,0,3.7,1.0
882,일반,2026-07,7월 1주차,10222,전지훈,사원,거제조선소,구매팀,8.4,8.0,8.1,7.6,8.1,0.0,0.0,40.2,40.2,3.9,0,4.4,1.0
883,일반,2026-07,7월 1주차,10223,오건우,과장,성남사업장,품질팀,8.5,7.4,9.5,8.8,9.0,0.0,0.0,43.2,43.2,4.8,0,3.6,1.0
884,일반,2026-07,7월 1주차,10224,이하윤,대리,거제조선소,기구설계팀,8.4,8.8,9.1,8.8,9.4,0.0,0.0,44.5,44.5,4.9,0,4.2,1.0
885,탄력근무제,2026-07,7월 1주차,10225,한재현,대리,판교R&D센터,해양SW1팀,9.1,9.2,9.3,9.7,9.8,0.0,0.0,47.1,47.1,4.4,0,2.6,1.0
886,일반,2026-07,7월 1주차,10226,박준서,대리,성남사업장,경영지원팀,8.4,8.5,7.7,8.2,8.5,0.0,0.0,41.3,41.3,3.9,0,6.8,1.0
887,일반,2026-07,7월 1주차,10227,전승우,사원,거제조선소,품질팀,8.2,8.9,9.0,9.0,9.3,0.0,0.0,44.4,44.4,4.8,0,4.6,1.0
888,일반,2026-07,7월 1주차,10228,장가은,대리,판교R&D센터,소나개발팀,9.2,9.8,9.7,9.5,10.2,0.0,0.0,48.4,48.4,4.6,0,2.0,1.0
889,일반,2026-07,7월 1주차,10229,송하윤,사원,판교R&D센터,소나개발팀,9.6,9.5,9.1,9.8,9.3,0.0,0.0,47.3,47.3,4.8,0,1.9,1.0
890,일반,2026-07,7월 1주차,10230,전하은,차장,판교R&D센터,기구설계팀,7.8,9.0,8.8,8.1,8.4,0.0,0.0,42.1,42.1,4.4,0,3.7,1.0
891,일반,2026-07,7월 1주차,10231,정재현,대리,판교R&D센터,품질팀,8.3,8.3,7.7,8.0,8.6,0.0,0.0,40.9,40.9,3.8,0,3.8,1.0
892,일반,2026-07,7월 1주차,10232,황건우,사원,거제조선소,소나개발팀,9.9,10.1,10.1,10.1,9.9,0.0,0.0,50.1,50.1,4.2,0,2.7,1.0
893,일반,2026-07,7월 1주차,10233,서나윤,대리,성남사업장,품질팀,8.1,8.1,9.3,8.8,8.1,0.0,0.0,42.4,42.4,4.3,0,4.5,1.0
894,일반,2026-07,7월 1주차,10234,김예린,대리,판교R&D센터,경영지원팀,7.5,8.6,7.4,8.4,7.5,0.0,0.0,39.4,39.4,4.4,0,4.2,1.0
895,일반,2026-07,7월 1주차,10235,홍민준,대리,판교R&D센터,기구설계팀,8.6,9.0,9.6,8.5,8.7,0.0,0.0,44.4,44.4,4.1,0,3.1,1.0
896,일반,2026-07,7월 1주차,10236,강건우,과장,판교R&D센터,해양SW2팀,8.6,9.7,8.8,8.8,9.4,0.0,0.0,45.3,45.3,4.8,0,4.2,1.0
897,일반,2026-07,7월 1주차,10237,류성민,차장,판교R&D센터,해양SW1팀,8.4,8.5,9.3,9.0,9.1,0.0,0.0,44.3,44.3,4.0,0,2.3,1.0
898,일반,2026-07,7월 1주차,10238,안태윤,대리,거제조선소,해양SW1팀,10.1,8.5,9.7,8.9,9.4,0.0,0.0,46.6,46.6,3.8,0,3.2,1.0
899,일반,2026-07,7월 1주차,10239,송시우,차장,판교R&D센터,소나개발팀,10.4,10.1,10.1,10.9,9.2,0.0,0.0,50.7,50.7,4.4,0,2.1,1.0
900,일반,2026-07,7월 1주차,10240,송예린,대리,거제조선소,해양SW1팀,9.1,8.2,9.0,9.7,9.3,0.0,0.0,45.3,45.3,4.0,0,4.1,1.0
901,일반,2026-07,7월 1주차,10241,윤지민,과장,판교R&D센터,기구설계팀,8.8,8.7,8.8,9.2,9.5,0.0,0.0,45.0,45.0,3.9,0,3.1,1.0
902,일반,2026-07,7월 1주차,10242,황시우,부장,판교R&D센터,기구설계팀,8.6,8.3,9.0,8.3,8.5,4.0,0.0,46.7,42.7,4.3,0,4.3,1.0
903,일반,2026-07,7월 1주차,10243,송준서,부장,거제조선소,기구설계팀,8.9,8.8,8.9,9.0,8.4,3.6,0.0,47.6,44.0,4.1,0,3.9,1.0
904,일반,2026-07,7월 1주차,10244,박예린,대리,거제조선소,해양SW1팀,8.9,9.8,8.6,9.5,9.3,0.0,0.0,46.1,46.1,4.6,0,2.7,1.0
905,일반,2026-07,7월 1주차,10245,송성민,과장,거제조선소,해양SW2팀,8.8,8.3,9.0,8.7,8.4,0.0,0.0,43.2,43.2,4.7,0,2.6,1.0
906,일반,2026-07,7월 1주차,10246,안소율,과장,거제조선소,해양SW2팀,8.8,9.0,8.7,8.8,9.1,0.0,0.0,44.4,44.4,4.1,0,2.6,1.0
907,일반,2026-07,7월 1주차,10247,김수아,대리,거제조선소,경영지원팀,8.4,8.8,8.3,8.7,8.2,0.0,0.0,42.4,42.4,4.6,0,5.3,1.0
908,일반,2026-07,7월 1주차,10248,임시우,과장,거제조선소,경영지원팀,7.4,8.0,7.2,7.4,8.1,3.7,0.0,41.8,38.1,4.2,0,3.6,1.0
909,일반,2026-07,7월 1주차,10249,이다인,차장,거제조선소,해양SW2팀,9.1,9.4,9.1,9.1,8.9,0.0,0.0,45.6,45.6,3.6,0,3.2,1.0
910,일반,2026-07,7월 1주차,10250,황유진,차장,성남사업장,소나개발팀,9.8,10.2,9.4,10.3,9.3,0.0,0.0,49.0,49.0,4.1,0,3.7,1.0
911,일반,2026-07,7월 1주차,10251,최다인,부장,거제조선소,소나개발팀,10.0,9.8,9.7,9.4,10.2,0.0,0.0,49.1,49.1,4.2,0,2.0,1.0
912,일반,2026-07,7월 1주차,10252,안우진,부장,성남사업장,경영지원팀,7.7,8.2,7.8,7.4,8.0,0.0,0.0,39.1,39.1,4.6,0,6.0,1.0
913,일반,2026-07,7월 1주차,10253,김가은,대리,판교R&D센터,경영지원팀,7.8,8.0,8.0,8.0,7.7,0.0,0.0,39.5,39.5,3.7,0,5.1,1.0
914,탄력근무제,2026-07,7월 1주차,10254,서민재,과장,거제조선소,해양SW2팀,8.9,8.3,8.9,8.7,8.9,0.0,0.0,43.7,43.7,3.5,0,2.6,1.0
915,일반,2026-07,7월 1주차,10255,한다인,대리,거제조선소,Smart Vessel사업팀,9.9,9.2,9.5,9.0,8.8,0.0,0.0,46.4,46.4,3.9,0,1.8,1.0
916,일반,2026-07,7월 1주차,10256,류민준,사원,성남사업장,기구설계팀,9.4,8.9,7.5,8.1,9.0,0.0,0.0,42.9,42.9,4.0,0,4.0,1.0
917,일반,2026-07,7월 1주차,10257,안다인,사원,거제조선소,Smart Vessel사업팀,10.6,9.6,10.0,10.2,9.2,0.0,0.0,49.6,49.6,5.0,0,2.1,1.0
918,탄력근무제,2026-07,7월 1주차,10258,오나윤,대리,판교R&D센터,Smart Vessel사업팀,9.2,9.1,8.9,9.6,9.5,0.0,0.0,46.3,46.3,4.4,0,2.4,1.0
919,일반,2026-07,7월 1주차,10259,신성민,대리,판교R&D센터,경영지원팀,7.5,7.4,8.0,8.1,8.2,0.0,0.0,39.2,39.2,4.6,0,4.4,1.0
920,일반,2026-07,7월 1주차,10260,전서윤,대리,판교R&D센터,해양SW2팀,9.5,9.2,8.1,8.5,8.9,0.0,0.0,44.2,44.2,3.7,0,3.1,1.0
921,일반,2026-07,7월 1주차,10261,이민재,대리,거제조선소,품질팀,8.7,9.0,8.9,8.9,8.2,0.0,0.0,43.7,43.7,4.4,0,5.0,1.0
922,탄력근무제,2026-07,7월 1주차,10262,권하은,과장,거제조선소,해양SW1팀,8.9,9.2,8.6,9.5,9.1,1.8,0.0,47.1,45.3,4.9,0,3.7,1.0
923,일반,2026-07,7월 1주차,10263,안다은,대리,판교R&D센터,경영지원팀,8.3,8.4,8.2,8.0,8.3,0.0,0.0,41.2,41.2,4.2,0,3.9,1.0
924,일반,2026-07,7월 1주차,10264,김가은,대리,판교R&D센터,기구설계팀,8.4,8.5,8.1,7.9,9.0,0.0,0.0,41.9,41.9,4.8,0,2.8,1.0
925,일반,2026-07,7월 1주차,10265,박다인,대리,거제조선소,Smart Vessel사업팀,9.9,9.6,9.4,9.6,9.1,0.0,0.0,47.6,47.6,4.2,0,1.9,1.0
926,근태예외자,2026-07,7월 1주차,10266,홍다은,사원,판교R&D센터,해양SW1팀,8.8,9.1,9.3,9.6,8.7,0.0,0.0,45.5,45.5,3.8,0,4.3,1.0
927,일반,2026-07,7월 1주차,10267,송지훈,대리,거제조선소,구매팀,8.8,7.7,8.1,8.7,7.7,0.0,0.0,41.0,41.0,4.1,0,4.8,1.0
928,일반,2026-07,7월 1주차,10268,윤민재,사원,거제조선소,구매팀,7.3,8.2,7.9,7.8,8.2,0.0,0.0,39.4,39.4,4.9,0,3.9,1.0
929,탄력근무제,2026-07,7월 1주차,10269,윤우진,대리,거제조선소,구매팀,8.1,8.2,8.1,8.8,7.9,0.0,0.0,41.1,41.1,3.9,0,3.2,1.0
930,일반,2026-07,7월 1주차,10270,전태윤,부장,거제조선소,Smart Vessel사업팀,9.3,9.5,9.6,9.5,9.1,0.0,0.0,47.0,47.0,3.8,0,3.1,1.0
931,일반,2026-07,7월 1주차,10271,전윤서,사원,거제조선소,Smart Vessel사업팀,9.1,9.0,9.8,9.7,8.9,0.0,0.0,46.5,46.5,4.8,0,1.0,1.0
932,일반,2026-07,7월 1주차,10272,이지훈,과장,거제조선소,구매팀,7.8,8.4,8.1,7.6,8.5,0.0,0.0,40.4,40.4,3.9,0,4.5,1.0
933,일반,2026-07,7월 1주차,10273,한소율,차장,판교R&D센터,품질팀,7.9,7.7,8.0,8.9,9.1,0.0,0.0,41.6,41.6,4.6,0,3.3,1.0
934,일반,2026-07,7월 1주차,10274,송현우,과장,거제조선소,해양SW2팀,8.6,9.8,9.2,8.6,9.5,0.0,0.0,45.7,45.7,4.6,0,3.7,1.0
935,일반,2026-07,7월 1주차,10275,오동현,과장,판교R&D센터,구매팀,8.3,8.6,8.9,8.5,8.2,0.0,0.0,42.5,42.5,4.9,0,4.6,1.0
936,일반,2026-07,7월 1주차,10276,강태윤,대리,거제조선소,구매팀,7.8,8.1,8.2,7.4,8.5,0.0,0.0,40.0,40.0,3.6,0,4.4,1.0
937,탄력근무제,2026-07,7월 1주차,10277,송다은,사원,판교R&D센터,해양SW1팀,9.5,9.6,9.2,10.0,9.7,3.2,0.0,51.2,48.0,4.8,0,4.2,1.0
938,일반,2026-07,7월 1주차,10278,박다인,사원,거제조선소,해양SW2팀,9.0,8.7,9.6,9.8,8.6,0.0,0.0,45.7,45.7,4.0,0,3.1,1.0
939,일반,2026-07,7월 1주차,10279,전나윤,대리,거제조선소,해양SW2팀,8.6,9.0,8.2,8.5,8.9,0.0,0.0,43.2,43.2,3.9,0,2.5,1.0
940,탄력근무제,2026-07,7월 1주차,10280,한하윤,차장,거제조선소,해양SW2팀,8.9,9.6,9.5,8.7,9.8,0.0,0.0,46.5,46.5,4.5,0,2.3,1.0
941,일반,2026-07,7월 1주차,10281,윤성민,부장,판교R&D센터,Smart Vessel사업팀,10.0,9.2,9.7,9.9,9.9,0.0,0.0,48.7,48.7,3.9,0,1.5,1.0
942,일반,2026-07,7월 1주차,10282,송동현,부장,판교R&D센터,품질팀,8.3,8.9,8.3,8.4,8.0,0.0,0.0,41.9,41.9,3.8,0,3.3,1.0
943,탄력근무제,2026-07,7월 1주차,10283,황태윤,대리,거제조선소,경영지원팀,8.7,8.0,7.9,7.9,7.9,0.0,0.0,40.4,40.4,4.9,0,5.1,1.0
944,탄력근무제,2026-07,7월 1주차,10284,정민준,대리,거제조선소,구매팀,8.2,8.4,8.4,8.3,8.0,0.0,0.0,41.3,41.3,4.9,0,4.4,1.0
945,일반,2026-07,7월 1주차,10285,윤준서,과장,거제조선소,구매팀,8.1,8.5,7.6,8.1,7.7,0.0,0.0,40.0,40.0,4.6,0,3.8,1.0
946,탄력근무제,2026-07,7월 1주차,10286,홍가은,과장,거제조선소,품질팀,8.7,8.5,9.2,8.0,8.1,0.0,0.0,42.5,42.5,4.9,0,3.2,1.0
947,일반,2026-07,7월 1주차,10287,강다인,차장,거제조선소,해양SW1팀,10.3,9.0,9.8,9.7,9.3,0.0,0.0,48.1,48.1,3.7,0,3.8,1.0
948,일반,2026-07,7월 1주차,10288,이태윤,부장,판교R&D센터,소나개발팀,9.9,8.8,9.0,8.3,9.2,0.0,0.0,45.2,45.2,4.5,0,1.8,1.0
949,일반,2026-07,7월 1주차,10289,안우진,과장,판교R&D센터,Smart Vessel사업팀,9.5,9.3,9.3,9.0,9.0,0.0,0.0,46.1,46.1,3.8,0,2.0,1.0
950,일반,2026-07,7월 1주차,10290,송수아,과장,판교R&D센터,경영지원팀,8.4,7.9,8.3,8.3,7.6,0.0,0.0,40.5,40.5,4.3,0,4.5,1.0
951,탄력근무제,2026-07,7월 1주차,10291,신은서,과장,거제조선소,기구설계팀,9.2,8.9,9.4,9.2,8.7,0.0,0.0,45.4,45.4,4.2,0,3.1,1.0
952,일반,2026-07,7월 1주차,10292,장민재,부장,거제조선소,해양SW1팀,9.3,9.4,8.8,8.6,10.0,0.0,0.0,46.1,46.1,3.9,0,3.9,1.0
953,일반,2026-07,7월 1주차,10293,윤하윤,사원,거제조선소,구매팀,8.8,7.9,8.0,8.3,7.8,4.1,0.0,44.9,40.8,3.9,0,5.0,1.0
954,일반,2026-07,7월 1주차,10294,송채원,과장,거제조선소,소나개발팀,8.3,9.4,9.4,9.0,9.1,0.0,0.0,45.2,45.2,4.2,0,1.1,1.0
955,일반,2026-07,7월 1주차,10295,한현우,사원,판교R&D센터,경영지원팀,8.3,8.5,8.1,8.5,8.6,0.0,0.0,42.0,42.0,3.9,0,6.9,1.0
956,탄력근무제,2026-07,7월 1주차,10296,류채원,차장,거제조선소,소나개발팀,9.8,9.7,9.9,9.3,9.5,0.0,0.0,48.2,48.2,4.6,0,3.4,1.0
957,일반,2026-07,7월 1주차,10297,이유진,과장,성남사업장,기구설계팀,8.2,9.4,9.0,9.1,8.2,3.3,0.0,47.2,43.9,4.1,0,3.2,1.0
958,일반,2026-07,7월 1주차,10298,서다인,부장,판교R&D센터,해양SW1팀,8.9,8.2,9.2,9.5,9.4,0.0,0.0,45.2,45.2,4.7,0,2.6,1.0
959,일반,2026-07,7월 1주차,10299,서태윤,사원,판교R&D센터,구매팀,9.1,7.4,8.6,8.6,7.7,0.0,0.0,41.4,41.4,3.5,0,5.7,1.0
960,근태예외자,2026-07,7월 1주차,10300,이하은,과장,거제조선소,Smart Vessel사업팀,9.7,9.2,9.0,8.7,9.3,0.0,0.0,45.9,45.9,4.8,0,2.6,1.0
961,일반,2026-07,7월 1주차,10301,홍지민,대리,성남사업장,구매팀,8.3,8.4,8.8,8.1,9.0,0.0,0.0,42.6,42.6,4.5,0,4.9,1.0
962,일반,2026-07,7월 1주차,10302,서도윤,사원,거제조선소,구매팀,8.6,8.8,8.5,8.3,8.9,0.0,0.0,43.1,43.1,3.6,0,3.5,1.0
963,일반,2026-07,7월 1주차,10303,홍지훈,사원,거제조선소,Smart Vessel사업팀,9.4,8.9,9.3,9.7,9.3,0.0,0.0,46.6,46.6,4.8,0,1.6,1.0
964,일반,2026-07,7월 1주차,10304,장하은,사원,성남사업장,소나개발팀,9.4,8.8,9.6,10.3,9.0,0.0,0.0,47.1,47.1,4.4,0,1.4,1.0
965,일반,2026-07,7월 1주차,10305,송도윤,대리,거제조선소,구매팀,8.2,8.4,7.8,7.9,8.4,0.0,0.0,40.7,40.7,4.0,0,5.0,1.0
